genome_id,genome_name,antibiotic,resistant_phenotype,label,organism
72407.2059,Klebsiella pneumoniae subsp. pneumoniae KP-NE368,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1721,Klebsiella pneumoniae subsp. pneumoniae Kp1,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.907,Klebsiella pneumoniae subsp. pneumoniae strain 789/1759,imipenem,resistant,1,Klebsiella pneumoniae
72407.2042,Klebsiella pneumoniae subsp. pneumoniae DEUKp4822,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2758,Klebsiella pneumoniae subsp. pneumoniae JBDEAAB-19-0027,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2362,Klebsiella pneumoniae subsp. pneumoniae JBBDADA-19-0051,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2356,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0137,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.845,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015121,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.871,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020131,imipenem,resistant,1,Klebsiella pneumoniae
72407.2195,Klebsiella pneumoniae subsp. pneumoniae JBACAAB-19-0018,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.475,Klebsiella pneumoniae subsp. pneumoniae strain KPN_KPC_HUG_B6,imipenem,resistant,1,Klebsiella pneumoniae
72407.2372,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0152,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2760,Klebsiella pneumoniae subsp. pneumoniae JBDEAAB-19-0091,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1296,Klebsiella pneumoniae subsp. pneumoniae strain SIKP044,gentamicin,resistant,1,Klebsiella pneumoniae
72407.840,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015134,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2397,Klebsiella pneumoniae subsp. pneumoniae JBBDAGD-19-0013,imipenem,susceptible,0,Klebsiella pneumoniae
72407.732,Klebsiella pneumoniae subsp. pneumoniae strain KPLC+02 strain KPLC+02 strain KPLC+02,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2065,Klebsiella pneumoniae subsp. pneumoniae P-61,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1841,Klebsiella pneumoniae subsp. pneumoniae strain Kpn37,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.863,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015079,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1975,Klebsiella pneumoniae subsp. pneumoniae WCHKP015109,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2448,Klebsiella pneumoniae subsp. pneumoniae JBBHAAB-19-0015,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1030,Klebsiella pneumoniae subsp. pneumoniae strain 1768/2754,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2197,Klebsiella pneumoniae subsp. pneumoniae JBACAAF-19-0002,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.635,Klebsiella pneumoniae subsp. pneumoniae strain KPCTRPRTH04,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1837,Klebsiella pneumoniae subsp. pneumoniae strain Kpn3689,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.641,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH22,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2301,Klebsiella pneumoniae subsp. pneumoniae JBBCAHF-19-0004,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2298,Klebsiella pneumoniae subsp. pneumoniae JBBCADC-19-0135,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1895,Klebsiella pneumoniae subsp. pneumoniae KKP043,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1616,Klebsiella pneumoniae subsp. pneumoniae strain WRC05_CMC387P,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1648,Klebsiella pneumoniae subsp. pneumoniae strain WRC10_CMC309MC,imipenem,resistant,1,Klebsiella pneumoniae
72407.1098,Klebsiella pneumoniae subsp. pneumoniae strain DG7163,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1037,Klebsiella pneumoniae subsp. pneumoniae strain 1986/2993,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.670,Klebsiella pneumoniae subsp. pneumoniae strain KPSW+03,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2568,Klebsiella pneumoniae subsp. pneumoniae JBCGADG-19-0025,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1990,Klebsiella pneumoniae subsp. pneumoniae WCHKP015075,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.583,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864800,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1961,Klebsiella pneumoniae subsp. pneumoniae WCHKP015141,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2850,Klebsiella pneumoniae subsp. pneumoniae JBEHAAB-19-0080,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.721,Klebsiella pneumoniae subsp. pneumoniae strain 43UCESBL_BLUE4LB,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2034,Klebsiella pneumoniae subsp. pneumoniae LC-394/19,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.551,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864780,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1144,Klebsiella pneumoniae subsp. pneumoniae strain NCTC9494,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2922,Klebsiella pneumoniae subsp. pneumoniae JBCDABH-19-0001,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2028,Klebsiella pneumoniae subsp. pneumoniae LC-159/18,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1304,Klebsiella pneumoniae subsp. pneumoniae strain SIKP099,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1498,Klebsiella pneumoniae subsp. pneumoniae strain RJBSI76-pV,imipenem,resistant,1,Klebsiella pneumoniae
72407.2344,Klebsiella pneumoniae subsp. pneumoniae JBBDABG-19-0004,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2442,Klebsiella pneumoniae subsp. pneumoniae JBBFABC-19-0051,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1010,Klebsiella pneumoniae subsp. pneumoniae strain 1354/2241,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1779,Klebsiella pneumoniae subsp. pneumoniae strain MRSN613017,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2368,Klebsiella pneumoniae subsp. pneumoniae JBBDADH-19-0088,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2889,Klebsiella pneumoniae subsp. pneumoniae MRSN752623,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2406,Klebsiella pneumoniae subsp. pneumoniae JBBDAGF-19-0047,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2897,Klebsiella pneumoniae subsp. pneumoniae MRSN849896,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2786,Klebsiella pneumoniae subsp. pneumoniae JBDGAAB-19-0021,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2950,Klebsiella pneumoniae subsp. pneumoniae JBEAAAI-19-0031,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2125,Klebsiella pneumoniae subsp. pneumoniae 849,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2409,Klebsiella pneumoniae subsp. pneumoniae JBBDAGI-19-0007,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2702,Klebsiella pneumoniae subsp. pneumoniae JBCJAAB-19-0019,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.495,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864747,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1413,Klebsiella pneumoniae subsp. pneumoniae strain H642,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1954,Klebsiella pneumoniae subsp. pneumoniae TUM9979,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2254,Klebsiella pneumoniae subsp. pneumoniae JBBBAAI-19-0014,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1139,Klebsiella pneumoniae subsp. pneumoniae strain JNM8C2,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2734,Klebsiella pneumoniae subsp. pneumoniae JBDCAAE-19-0256,tetracycline,resistant,1,Klebsiella pneumoniae
72407.685,Klebsiella pneumoniae subsp. pneumoniae strain KPPSTH05,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2630,Klebsiella pneumoniae subsp. pneumoniae JBCIAAB-19-0096,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.881,Klebsiella pneumoniae subsp. pneumoniae strain SCKP020060,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2361,Klebsiella pneumoniae subsp. pneumoniae JBBDADA-19-0049,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2669,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0112,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2528,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0037,tetracycline,resistant,1,Klebsiella pneumoniae
72407.494,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864839,ampicillin,resistant,1,Klebsiella pneumoniae
72407.2792,Klebsiella pneumoniae subsp. pneumoniae JBDGAAG-19-0036,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2200,Klebsiella pneumoniae subsp. pneumoniae JBAEABJ-19-0100,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1883,Klebsiella pneumoniae subsp. pneumoniae MRSN488952,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1889,Klebsiella pneumoniae subsp. pneumoniae KKP052,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1885,Klebsiella pneumoniae subsp. pneumoniae MRSN824964,imipenem,susceptible,0,Klebsiella pneumoniae
72407.479,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864852,ampicillin,resistant,1,Klebsiella pneumoniae
72407.2368,Klebsiella pneumoniae subsp. pneumoniae JBBDADH-19-0088,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1411,Klebsiella pneumoniae subsp. pneumoniae strain LC-1825/18,imipenem,resistant,1,Klebsiella pneumoniae
72407.2932,Klebsiella pneumoniae subsp. pneumoniae JBDBAAB-19-0154,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2807,Klebsiella pneumoniae subsp. pneumoniae JBEAAEE-19-0118,imipenem,susceptible,0,Klebsiella pneumoniae
72407.971,Klebsiella pneumoniae subsp. pneumoniae strain 1983/2989,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1157,Klebsiella pneumoniae subsp. pneumoniae strain R2589,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1932,Klebsiella pneumoniae subsp. pneumoniae Kpn290,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2380,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0061,imipenem,resistant,1,Klebsiella pneumoniae
72407.2893,Klebsiella pneumoniae subsp. pneumoniae MRSN849636,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2581,Klebsiella pneumoniae subsp. pneumoniae JBCHACA-19-0073,tetracycline,resistant,1,Klebsiella pneumoniae
72407.877,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020124,imipenem,resistant,1,Klebsiella pneumoniae
72407.3061,Klebsiella pneumoniae subsp. pneumoniae M7173549,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2692,Klebsiella pneumoniae subsp. pneumoniae JBCJAAB-19-0003,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1803,Klebsiella pneumoniae subsp. pneumoniae strain MRSN570165,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2671,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0176,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1716,Klebsiella pneumoniae subsp. pneumoniae 4771,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2549,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0467,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.3051,Klebsiella pneumoniae subsp. pneumoniae L8263415,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1957,Klebsiella pneumoniae subsp. pneumoniae TUM12586,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1110,Klebsiella pneumoniae subsp. pneumoniae strain DG6684,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.536,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864776,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.538,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864872,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1072,Klebsiella pneumoniae subsp. pneumoniae strain 1423/2324,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2577,Klebsiella pneumoniae subsp. pneumoniae JBCHACA-19-0024,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2592,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0295,tetracycline,resistant,1,Klebsiella pneumoniae
72407.3050,Klebsiella pneumoniae subsp. pneumoniae N0244028,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1983,Klebsiella pneumoniae subsp. pneumoniae WCHKP015091,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2237,Klebsiella pneumoniae subsp. pneumoniae JBBAAAE-19-0011,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1291,Klebsiella pneumoniae subsp. pneumoniae strain SIKP003,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2610,Klebsiella pneumoniae subsp. pneumoniae JBCHAEA-19-0048,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2283,Klebsiella pneumoniae subsp. pneumoniae JBBCAAG-19-0005,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1597,Klebsiella pneumoniae subsp. pneumoniae strain EC2916-F-N720-1-636,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2240,Klebsiella pneumoniae subsp. pneumoniae JBBAAAF-19-0043,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1977,Klebsiella pneumoniae subsp. pneumoniae WCHKP015104,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1951,Klebsiella pneumoniae subsp. pneumoniae TUM2765,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2671,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0176,gentamicin,resistant,1,Klebsiella pneumoniae
72407.495,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864747,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2835,Klebsiella pneumoniae subsp. pneumoniae JBEFAAC-19-0093,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2670,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0147,imipenem,susceptible,0,Klebsiella pneumoniae
72407.667,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH15,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1873,Klebsiella pneumoniae subsp. pneumoniae MRSN570332,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1162,Klebsiella pneumoniae subsp. pneumoniae strain P781,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2038,Klebsiella pneumoniae subsp. pneumoniae DEUKp9961_18,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.535,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864864,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2098,Klebsiella pneumoniae subsp. pneumoniae CS00013,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2855,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0153,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1878,Klebsiella pneumoniae subsp. pneumoniae KKP068,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.860,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015093,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2891,Klebsiella pneumoniae subsp. pneumoniae MRSN752921,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1017,Klebsiella pneumoniae subsp. pneumoniae strain 1604/2548,imipenem,resistant,1,Klebsiella pneumoniae
72407.3030,Klebsiella pneumoniae subsp. pneumoniae 51851,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1990,Klebsiella pneumoniae subsp. pneumoniae WCHKP015075,imipenem,resistant,1,Klebsiella pneumoniae
72407.1347,Klebsiella pneumoniae subsp. pneumoniae strain SIKP150,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2123,Klebsiella pneumoniae subsp. pneumoniae 850,imipenem,susceptible,0,Klebsiella pneumoniae
72407.974,Klebsiella pneumoniae subsp. pneumoniae strain 2102/3132,imipenem,resistant,1,Klebsiella pneumoniae
72407.2867,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0003,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2180,Klebsiella pneumoniae subsp. pneumoniae JBABAFF-19-0049,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1876,Klebsiella pneumoniae subsp. pneumoniae MRSN537762,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1150,Klebsiella pneumoniae subsp. pneumoniae strain R210-2,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2155,Klebsiella pneumoniae subsp. pneumoniae FF29-002PS2,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2960,Klebsiella pneumoniae subsp. pneumoniae JBEAABH-19-0077,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2234,Klebsiella pneumoniae subsp. pneumoniae JBBAAAB-19-0033,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2184,Klebsiella pneumoniae subsp. pneumoniae JBABAGH-19-0177,tetracycline,resistant,1,Klebsiella pneumoniae
72407.669,Klebsiella pneumoniae subsp. pneumoniae strain KPSW+02,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1127,Klebsiella pneumoniae subsp. pneumoniae strain DG5547,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1122,Klebsiella pneumoniae subsp. pneumoniae strain DG6664,imipenem,resistant,1,Klebsiella pneumoniae
72407.2753,Klebsiella pneumoniae subsp. pneumoniae JBDDABB-19-0155,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.928,Klebsiella pneumoniae subsp. pneumoniae strain 1624/2578,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2015,Klebsiella pneumoniae subsp. pneumoniae SCKP020154,imipenem,resistant,1,Klebsiella pneumoniae
72407.1720,Klebsiella pneumoniae subsp. pneumoniae Kvivo-1,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.861,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015091,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1655,Klebsiella pneumoniae subsp. pneumoniae strain WRC24_S468MC,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.920,Klebsiella pneumoniae subsp. pneumoniae strain 1533/2460,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2913,Klebsiella pneumoniae subsp. pneumoniae JBCDAAC-19-0013,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1659,Klebsiella pneumoniae subsp. pneumoniae strain WRC29_CMC309MPCH,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2712,Klebsiella pneumoniae subsp. pneumoniae JBDAAAE-19-0028,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1853,Klebsiella pneumoniae subsp. pneumoniae MRSN613196,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2829,Klebsiella pneumoniae subsp. pneumoniae JBEAAGC-19-0126,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.569,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864793,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.998,Klebsiella pneumoniae subsp. pneumoniae strain 1442/2349,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.3051,Klebsiella pneumoniae subsp. pneumoniae L8263415,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2909,Klebsiella pneumoniae subsp. pneumoniae JBCAADB-19-0079,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2921,Klebsiella pneumoniae subsp. pneumoniae JBCDABA-19-0112,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1780,Klebsiella pneumoniae subsp. pneumoniae strain MRSN570493,tetracycline,resistant,1,Klebsiella pneumoniae
72407.3066,Klebsiella pneumoniae subsp. pneumoniae MV931658,gentamicin,resistant,1,Klebsiella pneumoniae
72407.893,Klebsiella pneumoniae subsp. pneumoniae strain SCKP020154,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2544,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0219,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2490,Klebsiella pneumoniae subsp. pneumoniae JBCDABA-19-0152,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1007,Klebsiella pneumoniae subsp. pneumoniae strain 1491/2413,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1900,Klebsiella pneumoniae subsp. pneumoniae MRSN824868,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1386,Klebsiella pneumoniae subsp. pneumoniae strain ATH21,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2170,Klebsiella pneumoniae subsp. pneumoniae JBABADF-19-0004,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2931,Klebsiella pneumoniae subsp. pneumoniae JBDIABB-19-0098,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1993,Klebsiella pneumoniae subsp. pneumoniae WCHKP020132,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1641,Klebsiella pneumoniae subsp. pneumoniae strain WRC07_CMC432PC,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2139,Klebsiella pneumoniae subsp. pneumoniae 1001,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1722,Klebsiella pneumoniae subsp. pneumoniae Kp2,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2607,Klebsiella pneumoniae subsp. pneumoniae JBCHAEA-19-0030,tetracycline,resistant,1,Klebsiella pneumoniae
72407.930,Klebsiella pneumoniae subsp. pneumoniae strain 1606/2554,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1845,Klebsiella pneumoniae subsp. pneumoniae strain Kpn3167,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.532,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864865,ciprofloxacin,resistant,1,Klebsiella pneumoniae
